date,avg_sentiment_score,open,high,low,close,volume,price_change,Bearish,Bullish,Neutral
2024-10-29,0.9648570418357849,69910.046875,73577.2109375,69729.9140625,72720.4921875,58541874402.0,2810.4453125,1,0,0
2024-10-28,0.7653548717498779,67922.671875,70212.265625,67535.1328125,69907.7578125,38799856657.0,1985.0859375,0,1,0
2024-10-25,0.5518297553062439,68165.296875,68722.15625,65521.79296875,66642.4140625,41469984306.0,-1522.8828125,0,0,1
2024-10-24,0.8241251508394877,66653.703125,68798.9609375,66454.1015625,68161.0546875,31414428647.0,1507.3515625,0,0,1
2024-10-22,0.6445683240890503,67360.703125,67801.578125,66581.3671875,67361.40625,31808472566.0,0.703125,0,0,1
2024-10-21,0.7653548717498779,69002.0,69462.734375,66829.8515625,67367.8515625,37498611780.0,-1634.1484375,0,1,0
2024-10-18,0.6805328925450643,67419.109375,68969.75,67177.8203125,68418.7890625,36857165014.0,999.6796875,0,1,0
2024-10-16,0.5791891813278198,67042.4609375,68375.2890625,66758.7265625,67612.71875,38195189534.0,570.2578125,0,1,0
2024-10-15,0.5728528698285421,66050.3671875,67881.6796875,64809.1953125,67041.109375,48863870879.0,990.7421875,0,0,1
2024-10-14,0.7803175449371338,62848.3984375,66482.4921875,62442.15234375,66046.125,43706958056.0,3197.7265625,0,0,1
2024-10-12,0.7226113975048065,62444.6171875,63448.78515625,62443.26953125,63193.0234375,16744110886.0,748.40625,0,0,1
2024-10-10,0.8619482219219208,60581.9296875,61236.72265625,58895.20703125,60274.5,30452813570.0,-307.4296875,0,0,1
2024-10-09,0.8046796917915344,62131.7265625,62508.8359375,60314.61328125,60582.1015625,27670982363.0,-1549.625,0,0,1
2024-10-08,0.8654940823713938,62221.64453125,63174.3046875,61843.5625,62131.96875,28134475157.0,-89.67578125,0,0,1
2024-10-07,0.6465543508529663,62819.109375,64443.70703125,62152.55078125,62236.66015625,34253562610.0,-582.44921875,0,0,1
2024-10-06,0.7840419709682465,62084.98828125,62959.5703125,61833.1484375,62818.953125,14776233667.0,733.96484375,0,0,1
2024-10-05,0.8342162847518921,62067.609375,62371.0234375,61689.58203125,62089.94921875,13305410749.0,22.33984375,0,0,1
2024-10-03,0.6833900809288025,60632.484375,61469.0390625,59878.8046875,60759.40234375,36106447279.0,126.91796875,0,1,0
2024-10-02,0.7744022309780121,60836.32421875,62357.6875,59996.94921875,60632.78515625,40762722398.0,-203.5390625,0,0,1
2024-10-01,0.5626803636550903,63335.60546875,64110.98046875,60189.27734375,60837.0078125,50220923500.0,-2498.59765625,0,1,0
2024-09-30,0.5680331587791443,65634.65625,65635.0546875,62873.6171875,63329.5,37112957475.0,-2305.15625,0,0,1
2024-09-29,0.7998536825180054,65888.8984375,66069.34375,65450.015625,65635.3046875,14788214575.0,-253.59375,0,0,1
2024-09-28,0.7420877933502197,65792.1796875,66255.53125,65458.03515625,65887.6484375,15243637984.0,95.46875,0,0,1
2024-09-27,0.7678509950637817,65180.6640625,66480.6953125,64852.9921875,65790.6640625,32058813449.0,610.0,0,0,1
2024-09-26,0.7285410761833191,63138.546875,65790.796875,62669.26953125,65181.01953125,36873129847.0,2042.47265625,0,0,1
2024-09-24,0.7870714068412781,63326.83984375,64695.21484375,62737.41796875,64301.96875,29938335243.0,975.12890625,0,0,1
2024-09-23,0.6904758363962173,63643.1015625,64733.55859375,62628.078125,63329.80078125,31400285425.0,-313.30078125,0,0,1
2024-09-20,0.7793515622615814,62941.42578125,64119.53125,62364.60546875,63192.9765625,35177164222.0,251.55078125,0,0,1
2024-09-19,0.9900686144828796,61651.15625,63872.44140625,61609.8671875,62940.45703125,42710252573.0,1289.30078125,0,0,1
2024-09-18,0.6464786529541016,60309.0,61664.06640625,59218.25390625,61649.6796875,40990702891.0,1340.6796875,0,0,1
2024-09-17,0.5593777745962143,58192.5078125,61316.08984375,57628.0703125,60308.5390625,38075570118.0,2116.03125,0,0,1
2024-09-16,0.750413179397583,59185.2265625,59205.51171875,57501.33984375,58192.5078125,32032822113.0,-992.71875,0,0,1
2024-09-15,0.6709291537602743,60000.7265625,60381.91796875,58696.30859375,59182.8359375,18120960867.0,-817.890625,0,1,0
2024-09-14,0.7216672301292419,60569.1171875,60656.72265625,59517.8828125,60005.12109375,16428405496.0,-563.99609375,0,0,1
2024-09-13,0.9516751170158386,58130.32421875,60648.0234375,57650.11328125,60571.30078125,32490528356.0,2440.9765625,0,0,1
2024-09-12,0.8712360660235087,57343.171875,58534.359375,57330.1015625,58127.01171875,33835707949.0,783.83984375,0,0,1
2024-09-11,0.9095008969306946,57650.2890625,57991.3203125,55567.33984375,57343.171875,37049062672.0,-307.1171875,0,0,1
2024-09-10,0.7084171175956726,57020.09765625,58029.9765625,56419.4140625,57648.7109375,28857630507.0,628.61328125,0,0,1
2024-09-09,0.7134195963541666,54851.88671875,58041.125,54598.43359375,57019.53515625,34618096173.0,2167.6484375,0,0,1
2024-09-08,0.6251893639564514,54147.93359375,55300.859375,53653.7578125,54841.56640625,18268287531.0,693.6328125,0,0,1
2024-09-07,0.6735042134920756,53949.0859375,54838.14453125,53740.0703125,54139.6875,19061486526.0,190.6015625,0,0,1
2024-09-05,0.9672156771024069,57971.703125,58300.58203125,55712.453125,56160.48828125,31030280656.0,-1811.21484375,0,0,1
2024-09-04,0.6529384255409241,57430.34765625,58511.5703125,55673.1640625,57971.5390625,35627680312.0,541.19140625,0,0,1
2024-09-03,0.7418281435966492,59106.19140625,59815.05859375,57425.16796875,57431.0234375,26666961053.0,-1675.16796875,0,0,1
2024-09-02,0.7653548717498779,57326.96875,59403.0703125,57136.02734375,59112.48046875,27036454524.0,1785.51171875,0,1,0
2024-09-01,0.6283699075380961,58969.80078125,59062.0703125,57217.82421875,57325.48828125,24592449997.0,-1644.3125,0,0,1
2024-08-30,0.6841884255409241,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405.0,-269.125,0,0,1
2024-08-28,0.6699649095535278,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698.0,-480.30078125,0,0,1
2024-08-26,0.6573480367660522,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631.0,-1461.56640625,0,0,1
2024-08-24,0.6433654427528381,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163.0,75.12109375,0,0,1
2024-08-23,0.7434607148170471,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233.0,3713.40234375,0,1,0
2024-08-22,0.6402831077575684,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377.0,-786.40234375,0,0,1
2024-08-21,0.5225794911384583,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072.0,2160.203125,0,0,1
2024-08-20,0.7958866953849792,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008.0,-480.66015625,0,0,1
2024-08-19,0.6166305765509605,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712.0,1012.7421875,0,0,1
2024-08-18,0.7925730228424073,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837.0,-984.16796875,0,0,1
2024-08-17,0.6345498164494833,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021.0,585.44140625,0,0,1
2024-08-16,0.7868963082631429,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673.0,1333.83203125,0,0,1
2024-08-15,0.8661796365465436,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440.0,-1173.1640625,0,0,1
2024-08-14,0.8022344907124838,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180.0,-1873.78125,0,0,1
2024-08-13,0.6316757202148438,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167.0,1253.359375,0,0,1
2024-08-12,0.8807762563228607,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820.0,635.12109375,0,0,1
2024-08-10,0.9807912111282349,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278.0,64.58203125,0,0,1
2024-08-08,0.8753242492675781,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567.0,6680.109375,0,0,1
2024-08-07,0.6765532890955607,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185.0,-1013.171875,0,0,1
2024-08-06,0.6062083840370178,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106.0,2042.96875,0,0,1
2024-08-05,0.8044961392879486,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584.0,-4118.83984375,0,0,1
2024-08-04,0.5743706872065862,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219.0,-2559.1171875,0,0,1
2024-08-03,0.7200852513313294,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589.0,-734.71484375,0,0,1
2024-08-02,0.5221868872642517,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727.0,-3938.43359375,0,0,1
2024-08-01,0.7299136891961098,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494.0,731.66015625,0,0,1
2024-07-31,0.6297456845641136,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994.0,-1582.0234375,0,0,1
2024-07-30,0.5153956413269043,66819.0546875,66987.671875,65323.19140625,66201.015625,31380492109.0,-618.0390625,0,1,0
2024-07-29,0.7032864604677472,68259.0546875,69987.5390625,66532.59375,66819.9140625,40780682628.0,-1439.140625,0,0,1
2024-07-28,0.6517567038536072,67808.65625,68301.8515625,67085.828125,68255.8671875,18043166945.0,447.2109375,0,0,1
2024-07-27,0.5860906839370728,67911.8125,69398.5078125,66705.21875,67813.3359375,34691905492.0,-98.4765625,0,0,1
2024-07-26,0.6007015506426493,65771.8125,68207.6015625,65743.765625,67912.0625,30488630457.0,2140.25,0,1,0
2024-07-25,0.5552531182765961,65375.875,66112.421875,63473.47265625,65777.2265625,38315761670.0,401.3515625,0,0,1
2024-07-24,0.6393508315086365,65927.859375,67113.984375,65146.99609375,65372.1328125,27470942309.0,-555.7265625,0,0,1
2024-07-23,0.6716890732447306,67584.8046875,67779.015625,65484.4609375,65927.671875,35605668666.0,-1657.1328125,0,0,1
2024-07-22,0.7886057694753011,68152.9765625,68480.0625,66611.296875,67585.25,42649109453.0,-567.7265625,0,0,1
2024-07-20,0.5992054343223572,66709.921875,67610.734375,66299.6171875,67163.6484375,19029581250.0,453.7265625,0,0,1
2024-07-19,0.5979786217212677,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410.0,2737.83203125,0,1,0
2024-07-18,0.6026116609573364,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337.0,-130.671875,0,1,0
2024-07-17,0.6125484704971313,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311.0,-973.0390625,0,0,1
2024-07-16,0.736303448677063,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768.0,312.73046875,0,0,1
2024-07-15,0.6497407704591751,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099.0,4054.6953125,0,0,1
2024-07-14,0.8085654854774476,59225.25,61329.52734375,59225.25,60787.79296875,22223416061.0,1562.54296875,0,1,0
2024-07-13,0.6723657382859124,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806.0,1323.21484375,0,0,1
2024-07-12,0.6003708466887474,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221.0,558.26953125,0,0,1
2024-07-11,0.7438897093137106,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842.0,-384.9765625,0,0,1
2024-07-10,0.6529351472854614,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526.0,-291.38671875,0,0,1
2024-07-09,0.5842382311820984,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607.0,1304.62890625,0,1,0
2024-07-08,0.6625447273254395,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899.0,855.5234375,0,1,0
2024-07-07,0.5810069782393319,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505.0,-2390.3203125,0,0,1
2024-07-06,0.6089562177658081,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577.0,1644.46484375,0,1,0
2024-07-05,0.7106097936630249,57022.80859375,57497.15234375,53717.375,56662.375,55417544033.0,-360.43359375,0,0,1
2024-07-04,0.9209790527820587,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230.0,-3169.43359375,0,0,1
2024-07-03,0.5712255537509918,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685.0,-1860.41015625,0,0,1
2024-07-02,0.6071524024009705,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992.0,-815.39453125,0,1,0
2024-07-01,0.8168104382661673,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421.0,178.375,0,0,1
2024-06-30,0.7265022794405619,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409.0,1789.84765625,0,1,0
2024-06-29,0.7112069353461266,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396.0,567.50390625,0,0,1
2024-06-28,0.5272054672241211,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877.0,-1292.66796875,0,1,0
2024-06-27,0.7374823689460754,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045.0,793.57421875,0,0,1
2024-06-26,0.8936621397733688,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064.0,-978.3984375,0,0,1
2024-06-25,0.6410754173994064,60266.28125,62258.26171875,60239.75,61804.640625,29201215431.0,1538.359375,0,1,0
2024-06-24,0.829027408361435,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651.0,-2895.9375,0,0,1
2024-06-23,0.648183286190033,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802.0,-1068.16796875,0,0,1
2024-06-22,0.9398723840713501,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793.0,138.71484375,0,0,1
2024-06-21,0.7512441674868265,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739.0,-741.7890625,0,0,1
2024-06-20,0.7072024345397949,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124.0,-131.640625,0,1,0
2024-06-19,0.837811257158007,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504.0,-186.36328125,0,0,1
2024-06-18,0.5817866027355194,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950.0,-1350.23046875,0,0,1
2024-06-17,0.6678678492705027,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476.0,-146.21875,0,1,0
2024-06-16,0.890728751818339,66189.359375,66894.84375,66018.25,66639.046875,13281140541.0,449.6875,0,0,1
2024-06-15,0.6085663437843323,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576.0,184.2578125,0,1,0
2024-06-14,0.8726198077201843,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779.0,-736.4765625,0,0,1
2024-06-13,0.7686074525117874,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146.0,-1486.703125,0,0,1
2024-06-12,0.8831752339998881,67321.375,69977.890625,66902.453125,68241.1875,34497940694.0,919.8125,0,0,1
2024-06-11,0.7075767815113068,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345.0,-2176.046875,0,0,1
2024-06-10,0.7445796330769857,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541.0,-132.03125,0,0,1
2024-06-09,0.5845592220624288,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500.0,350.5,0,0,1
2024-06-07,0.849253922700882,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096.0,-1416.6015625,0,0,1
2024-06-06,0.6718418342726571,71082.84375,71625.734375,70119.125,70757.1640625,25223152007.0,-325.6796875,0,1,0
2024-06-05,0.5029300451278687,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409.0,514.46875,0,0,1
2024-06-04,0.8743766099214554,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545.0,1763.1953125,0,0,1
2024-06-03,0.6980035305023193,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324.0,1050.8828125,0,0,1
2024-06-02,0.8327367752790451,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415.0,41.328125,0,0,1
2024-06-01,0.7022431152207511,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604.0,217.328125,0,1,0
2024-05-31,0.6748304665088654,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769.0,-871.1015625,0,0,1
2024-05-30,0.8270697196324667,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534.0,788.90625,0,0,1
2024-05-29,0.7029380400975546,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906.0,-718.2578125,0,0,1
2024-05-28,0.581771989663442,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965.0,-1095.9765625,0,1,0
2024-05-27,0.7973145544528961,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717.0,882.375,0,0,1
2024-05-26,0.5943058133125305,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737.0,-746.1953125,0,0,1
2024-05-25,0.7087064385414124,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741.0,739.0234375,0,0,1
2024-05-24,0.6584827184677124,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153.0,597.96875,0,1,0
2024-05-23,0.6360919252038002,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979.0,-1191.7421875,0,1,0
2024-05-22,0.6694511572519938,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717.0,-1012.984375,0,1,0
2024-05-21,0.6437102556228638,71443.0625,71946.4609375,69191.125,70136.53125,46932005990.0,-1306.53125,0,1,0
2024-05-20,0.7778352995713552,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717.0,5169.453125,0,0,1
2024-05-19,0.6553381204605102,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538.0,-659.5625,0,1,0
2024-05-18,0.7653136253356934,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406.0,-125.40625,0,0,1
2024-05-17,0.6223518252372742,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310.0,1820.578125,0,1,0
2024-05-16,0.6443818867206573,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994.0,-1024.52734375,0,0,1
2024-05-15,0.6995067550585821,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074.0,4713.50390625,0,0,1
2024-05-14,0.7283117324113846,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527.0,-1347.984375,0,0,1
2024-05-13,0.6887192262543572,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179.0,1450.23046875,0,0,1
2024-05-12,0.7239095568656921,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405.0,654.890625,0,1,0
2024-05-11,0.779402494430542,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968.0,0.35546875,0,0,1
2024-05-10,0.6022876650094986,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694.0,-2262.4140625,0,0,1
2024-05-09,0.6375063615185874,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161.0,1858.76171875,0,1,0
2024-05-08,0.711633674800396,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222.0,-1144.69921875,0,0,1
2024-05-07,0.7417151212692261,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982.0,-827.9453125,0,0,1
2024-05-06,0.7288990139961242,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697.0,-876.36328125,0,0,1
2024-05-05,0.6491260603070259,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805.0,138.6796875,0,1,0
2024-05-04,0.6324773033459982,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992.0,1000.44140625,0,1,0
2024-05-03,0.5704824030399323,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048.0,3767.53515625,0,1,0
2024-05-02,0.7592841784159342,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559.0,869.73046875,0,0,1
2024-05-01,0.5975199937820435,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271.0,-2355.484375,0,0,1
2024-04-30,0.5881331264972687,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057.0,-3202.5625,0,0,1
2024-04-29,0.6939281672239304,63106.36328125,64174.87890625,61795.45703125,63841.12109375,26635912073.0,734.7578125,0,0,1
2024-04-26,0.5078400870164236,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950.0,-730.05078125,0,1,0
2024-04-24,0.5449377298355103,66408.71875,67075.3671875,63589.87109375,64276.8984375,30276655120.0,-2131.8203125,0,0,1
2024-04-23,0.938460111618042,66839.890625,67199.2421875,65864.8671875,66407.2734375,24310975583.0,-432.6171875,0,0,1
2024-04-22,0.7141736507415771,64935.6328125,67233.9609375,64548.1796875,66837.6796875,28282686673.0,1902.046875,0,1,0
2024-04-21,0.9363518953323364,64992.81640625,65723.2421875,64277.72265625,64926.64453125,20506644853.0,-66.171875,0,0,1
2024-04-20,0.8715015053749084,63851.1015625,65442.45703125,63172.40234375,64994.44140625,23097485495.0,1143.33984375,0,0,1
2024-04-19,0.887807031472524,63510.75,65481.59765625,59651.390625,63843.5703125,49920425401.0,332.8203125,0,0,1
2024-04-18,0.6376937627792358,61275.31640625,64125.6875,60833.48046875,63512.75390625,36006307335.0,2237.4375,0,0,1
2024-04-17,0.8518189532416207,63831.84765625,64486.36328125,59768.5859375,61276.69140625,41915247049.0,-2555.15625,0,0,1
2024-04-16,0.6922009927885873,63419.296875,64355.66796875,61716.40234375,63811.86328125,42847528078.0,392.56640625,0,0,1
2024-04-15,0.691655781533983,65739.6484375,66878.6484375,62332.0703125,63426.2109375,43595917654.0,-2313.4375,0,0,1
2024-04-14,0.8359363973140717,63836.23046875,65824.4296875,62205.8515625,65738.7265625,49084320047.0,1902.49609375,0,0,1
2024-04-13,0.9783108830451965,67188.375,67931.4296875,60919.10546875,63821.47265625,52869738185.0,-3366.90234375,0,0,1
2024-04-12,0.7259415984153748,70061.3828125,71222.7421875,65254.8359375,67195.8671875,44129299406.0,-2865.515625,0,0,1
2024-04-11,0.7571980237960816,70575.734375,71256.234375,69571.8125,70060.609375,30153382941.0,-515.125,0,1,0
2024-04-10,0.7339890400568644,69140.2421875,71093.4296875,67503.5625,70587.8828125,38318601774.0,1447.640625,0,0,1
2024-04-09,0.8332259058952332,71632.5,71742.5078125,68212.921875,69139.015625,36426900409.0,-2493.484375,0,0,1
2024-04-08,0.8373093843460083,69362.5546875,72715.359375,69064.2421875,71631.359375,37261432669.0,2268.8046875,0,0,1
2024-04-07,0.9847604632377625,68897.109375,70284.4296875,68851.6328125,69362.5546875,21204930369.0,465.4453125,0,0,1
2024-04-06,0.974389374256134,67840.5703125,69629.6015625,67491.71875,68896.109375,19967785809.0,1055.5390625,0,0,1
2024-04-05,0.7501244246959686,68515.7578125,68725.7578125,66011.4765625,67837.640625,33748230056.0,-678.1171875,0,0,1
2024-04-04,0.7564146816730499,65975.6953125,69291.2578125,65113.796875,68508.84375,34439527442.0,2533.1484375,0,0,1
2024-04-03,0.7663570642471313,65446.671875,66914.3203125,64559.8984375,65980.8125,34488018367.0,534.140625,0,0,1
2024-04-02,0.7354910714285714,69705.0234375,69708.3828125,64586.59375,65446.97265625,50705240709.0,-4258.05078125,0,0,1
2024-04-01,0.7963452339172363,71333.484375,71342.09375,68110.6953125,69702.1484375,34873527352.0,-1631.3359375,0,0,1
2024-03-31,0.5972813963890076,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373.0,1685.8671875,0,1,0
2024-03-30,0.690073299407959,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883.0,-248.140625,0,0,1
2024-03-29,0.7910490870475769,70744.796875,70913.09375,69076.65625,69892.828125,25230851763.0,-851.96875,0,0,1
2024-03-28,0.7428059903058138,69452.7734375,71546.0234375,68895.5078125,70744.953125,34374900617.0,1292.1796875,0,0,1
2024-03-27,0.824630543589592,69991.8984375,71727.6875,68381.9296875,69455.34375,40827113309.0,-536.5546875,0,0,1
2024-03-26,0.522158682346344,69931.328125,71535.7421875,69335.609375,69987.8359375,36010437368.0,56.5078125,0,1,0
2024-03-25,0.7433453457696098,67234.09375,71162.59375,66414.8359375,69958.8125,42700139523.0,2724.71875,0,0,1
2024-03-24,0.760162428021431,64070.75390625,67622.7578125,63825.8515625,67234.171875,27206630673.0,3163.41796875,0,0,1
2024-03-23,0.5568370322386423,63802.72265625,65976.3984375,63038.4921875,64062.203125,24738964812.0,259.48046875,0,0,1
2024-03-22,0.7776358061366611,65489.9296875,66623.75,62355.37109375,63778.76171875,41401116964.0,-1711.16796875,0,0,1
2024-03-21,0.851577877998352,67911.5859375,68199.9921875,64580.91796875,65491.390625,44480350565.0,-2420.1953125,0,0,1
2024-03-20,0.6658943295478821,61930.15625,68115.2578125,60807.78515625,67913.671875,66792634382.0,5983.515625,0,1,0
2024-03-19,0.6739764630794525,67556.1328125,68106.9296875,61536.1796875,61912.7734375,74215844794.0,-5643.359375,0,0,1
2024-03-18,0.7370497286319733,68371.3046875,68897.1328125,66594.2265625,67548.59375,49261579492.0,-822.7109375,0,0,1
2024-03-17,0.5959984064102173,65316.34375,68845.71875,64545.31640625,68390.625,44716864318.0,3074.28125,0,0,1
2024-03-16,0.6087688207626343,69392.484375,70046.2734375,64801.39453125,65315.1171875,46842198371.0,-4077.3671875,0,0,1
2024-03-15,0.6015160381793976,71387.875,72357.1328125,65630.6953125,69403.7734375,78320453976.0,-1984.1015625,0,0,1
2024-03-14,0.609453002611796,73079.375,73750.0703125,68563.0234375,71396.59375,59594605698.0,-1682.78125,0,0,1
2024-03-13,0.5607873400052389,71482.1171875,73637.4765625,71334.09375,73083.5,48212536929.0,1601.3828125,0,1,0
2024-03-12,0.7213924725850424,72125.125,72825.65625,68728.8515625,71481.2890625,62554434520.0,-643.8359375,0,0,1
2024-03-11,0.6371212922609769,69020.546875,72850.7109375,67194.8828125,72123.90625,65716656765.0,3103.359375,0,1,0
2024-03-10,0.6576498746871948,68500.2578125,70005.203125,68239.9765625,69019.7890625,35683977532.0,519.53125,0,1,0
2024-03-09,0.5454233884811401,68299.2578125,68673.0546875,68053.125,68498.8828125,21609650379.0,199.625,0,0,1
2024-03-08,0.733943243821462,66938.09375,70083.0546875,66230.453125,68300.09375,59202881172.0,1362.0,0,1,0
2024-03-07,0.696219265460968,66099.7421875,68029.921875,65655.53125,66925.484375,46989543159.0,825.7421875,0,0,1
2024-03-06,0.6586640609635247,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073.0,2330.75390625,0,0,1
2024-03-05,0.7013682683308919,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877.0,-4539.85546875,0,0,1
2024-03-04,0.6565103530883789,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105.0,5193.41015625,0,0,1
2024-03-03,0.7534983605146408,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450.0,1135.79296875,0,0,1
2024-03-02,0.6292254030704498,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685.0,-401.8046875,0,0,1
2024-03-01,0.6917711615562439,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423.0,1272.5703125,0,0,1
2024-02-29,0.7444867545908148,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844.0,-1300.80078125,0,0,1
2024-02-28,0.7205326656500498,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760.0,5433.69140625,0,0,1
2024-02-27,0.6373305320739746,54519.36328125,57537.83984375,54484.19921875,57085.37109375,49756832031.0,2566.0078125,0,0,1
2024-02-26,0.6979042490323385,51730.5390625,54938.17578125,50931.03125,54522.40234375,34074411896.0,2791.86328125,0,1,0
2024-02-25,0.6069227556387583,51565.21484375,51950.02734375,51306.171875,51733.23828125,15413239245.0,168.0234375,0,0,1
